type_name,week,views,contacts,print_phone,print_click
Towing Vehicles,8,0.22077922077922077,0.0,0.0,0.012987012987012988
Towing Vehicles,9,0.11688311688311688,0.0,0.0,0.05194805194805195
Towing Vehicles,10,1.6153846153846154,0.0,0.0,0.6794871794871795
Towing Vehicles,11,0.8375,0.0,0.0,0.0
Towing Vehicles,12,0.2,0.0,0.0,0.2875
Towing Vehicles,13,0.9,0.0,0.0,0.0875
Towing Vehicles,14,2.05,0.0,0.0,0.1375
Towing Vehicles,15,0.7625,0.0,0.0,0.7125
Towing Vehicles,16,0.2875,0.0,0.0,0.025
Towing Vehicles,17,1.275,0.0,0.0,0.125
Towing Vehicles,18,0.9125,0.0,0.0,0.625
Towing Vehicles,19,2.65,0.0,0.0,0.0125
Towing Vehicles,20,0.5,0.0,0.0,0.0
Towing Vehicles,21,0.5875,0.0,0.0,0.6625
Towing Vehicles,22,0.5625,0.0,0.0,0.0875
Towing Vehicles,23,1.275,0.0125,0.0,0.025
Towing Vehicles,24,0.25,0.0125,0.0,0.175
Towing Vehicles,25,2.625,0.0,0.0,0.0875
Towing Vehicles,26,0.76875,0.0,0.0,0.4125
Towing Vehicles,27,0.0375,0.0,0.0,-0.0625
Towing Vehicles,28,1.75,0.0,0.1,0.0
Towing Vehicles,29,0.4375,0.0,0.0,0.725
Towing Vehicles,30,1.4125,0.0,0.0,0.0
Towing Vehicles,31,1.5125,0.0,0.0,0.6375
Towing Vehicles,32,0.475,0.0,0.0,0.0
Towing Vehicles,33,1.0875,0.0,0.0,0.0125
Towing Vehicles,34,1.25,0.0,0.0,0.9625
Towing Vehicles,35,1.225,0.0,0.0,0.0375
Towing Vehicles,36,0.7160493827160493,0.0,0.0,0.04938271604938271
Towing Vehicles,37,1.7530864197530864,0.0,0.0,0.5185185185185185
Towing Vehicles,38,0.9634146341463414,0.0,0.0,0.0
Towing Vehicles,39,1.5476190476190477,0.0,0.0,0.011904761904761904
Towing Vehicles,40,1.8878504672897196,0.0,0.0,0.009345794392523364
Towing Vehicles,41,0.5833333333333334,0.0,0.0,0.058333333333333334
Towing Vehicles,42,0.13793103448275862,0.0,0.0,0.03940886699507389
Towing Vehicles,43,0.5528455284552846,0.0,0.0,0.04065040650406504
Towing Vehicles,44,0.8880597014925373,0.0,0.0,0.014925373134328358
Towing Vehicles,45,0.39622641509433965,0.0,0.0,0.07547169811320754
Towing Vehicles,46,0.8125,0.0,0.0,0.0625
Towing Vehicles,47,0.6171875,0.0,0.0,0.03125
Towing Vehicles,48,0.2898550724637681,0.0,0.0,0.13043478260869565
Towing Vehicles,49,0.15942028985507245,0.0,0.0,0.043478260869565216
Towing Vehicles,50,0.15942028985507245,0.0,0.0,0.028985507246376812
Towing Vehicles,51,0.7971014492753623,0.0,0.0,0.0
Towing Vehicles,52,0.4084507042253521,0.0,0.0,0.5352112676056338
Towing Vehicles,53,0.1527777777777778,0.0,0.0,0.1111111111111111
Wanted,1,0.75,0.0,0.0,0.25
Wanted,2,3.0,0.0,0.0,0.0
Wanted,3,1.0,0.0,0.0,0.5
Wanted,4,3.25,0.0,0.0,0.5
Wanted,5,3.0,0.0,0.0,0.0
Wanted,6,1.5,0.0,0.0,0.5
Wanted,7,2.0,0.0,0.0,0.25
Wanted,8,1.5,0.0,0.0,0.16666666666666666
Wanted,9,4.333333333333333,0.0,0.0,0.16666666666666666
Wanted,10,4.0,0.0,0.0,0.3333333333333333
Wanted,11,2.0,0.0,0.0,0.125
Wanted,12,1.0,0.0,0.0,0.25
Wanted,13,2.8333333333333335,0.0,0.0,0.5
Wanted,14,4.166666666666667,0.0,0.0,0.0
Wanted,15,10.5,0.0,0.16666666666666666,0.5
Wanted,16,1.3333333333333333,0.16666666666666666,0.0,0.3333333333333333
Wanted,17,2.8333333333333335,0.0,0.0,0.5
Wanted,18,1.6666666666666667,0.0,0.0,0.16666666666666666
Wanted,19,3.3333333333333335,0.0,0.16666666666666666,0.5
Wanted,20,2.0,0.0,0.0,0.0
Wanted,21,3.6666666666666665,0.0,0.0,0.6666666666666666
Wanted,22,2.8333333333333335,0.0,0.0,0.3333333333333333
Wanted,23,3.375,0.0,0.0,0.625
Wanted,24,1.6666666666666667,0.0,0.0,0.16666666666666666
Wanted,25,3.5,0.16666666666666666,0.0,0.3333333333333333
Wanted,26,3.4,0.0,0.0,0.3
Wanted,27,2.5,0.0,0.0,0.16666666666666666
Wanted,28,5.166666666666667,0.0,0.0,0.5
Wanted,29,5.0,0.0,0.0,0.16666666666666666
Wanted,30,3.125,0.0,0.0,0.25
Wanted,31,5.5,0.0,0.0,0.3333333333333333
Wanted,32,5.166666666666667,0.0,0.0,0.3333333333333333
Wanted,33,2.8333333333333335,0.0,0.0,0.3333333333333333
Wanted,34,4.5,0.0,0.0,0.3333333333333333
Wanted,35,3.25,0.25,0.0,0.75
Wanted,36,4.166666666666667,0.0,0.0,-0.16666666666666666
Wanted,37,5.0,0.0,0.16666666666666666,0.6666666666666666
Wanted,38,4.666666666666667,0.0,0.0,0.3333333333333333
Wanted,39,3.3333333333333335,0.0,0.0,0.16666666666666666
Wanted,40,4.5,0.0,0.0,0.625
Wanted,41,1.8333333333333333,0.0,0.0,0.16666666666666666
Wanted,42,2.875,0.0,0.0,0.0
Wanted,43,5.166666666666667,0.0,0.0,0.8333333333333334
Wanted,44,3.1666666666666665,0.0,0.0,0.3333333333333333
Wanted,45,1.25,0.0,0.0,0.25
Wanted,46,3.0,0.0,0.0,0.5
Wanted,47,2.0,0.0,0.0,0.0
Wanted,48,0.3333333333333333,0.0,0.0,0.3333333333333333
Wanted,49,2.0,0.0,0.0,0.5
Wanted,50,1.5,0.0,0.0,0.25
Wanted,51,4.25,0.0,0.0,0.5
Wanted,52,2.0,0.0,0.0,0.75
Wanted,53,1.5,0.0,0.0,0.0
